filepath,transcript,label
data/TESS/OAF_Sad\OAF_shirt_sad.wav,OAF_shirt_sad,sad
data/TESS/OAF_Sad\OAF_should_sad.wav,OAF_should_sad,sad
data/TESS/OAF_Sad\OAF_shout_sad.wav,OAF_shout_sad,sad
data/TESS/OAF_Sad\OAF_size_sad.wav,OAF_size_sad,sad
data/TESS/OAF_Sad\OAF_soap_sad.wav,OAF_soap_sad,sad
data/TESS/OAF_Sad\OAF_soup_sad.wav,OAF_soup_sad,sad
data/TESS/OAF_Sad\OAF_sour_sad.wav,OAF_sour_sad,sad
data/TESS/OAF_Sad\OAF_south_sad.wav,OAF_south_sad,sad
data/TESS/OAF_Sad\OAF_sub_sad.wav,OAF_sub_sad,sad
data/TESS/OAF_Sad\OAF_such_sad.wav,OAF_such_sad,sad
data/TESS/OAF_Sad\OAF_sure_sad.wav,OAF_sure_sad,sad
data/TESS/OAF_Sad\OAF_take_sad.wav,OAF_take_sad,sad
data/TESS/OAF_Sad\OAF_talk_sad.wav,OAF_talk_sad,sad
data/TESS/OAF_Sad\OAF_tape_sad.wav,OAF_tape_sad,sad
data/TESS/OAF_Sad\OAF_team_sad.wav,OAF_team_sad,sad
data/TESS/OAF_Sad\OAF_tell_sad.wav,OAF_tell_sad,sad
data/TESS/OAF_Sad\OAF_thin_sad.wav,OAF_thin_sad,sad
data/TESS/OAF_Sad\OAF_third_sad.wav,OAF_third_sad,sad
data/TESS/OAF_Sad\OAF_thought_sad.wav,OAF_thought_sad,sad
data/TESS/OAF_Sad\OAF_thumb_sad.wav,OAF_thumb_sad,sad
data/TESS/OAF_Sad\OAF_time_sad.wav,OAF_time_sad,sad
data/TESS/OAF_Sad\OAF_tip_sad.wav,OAF_tip_sad,sad
data/TESS/OAF_Sad\OAF_tire_sad.wav,OAF_tire_sad,sad
data/TESS/OAF_Sad\OAF_ton_sad.wav,OAF_ton_sad,sad
data/TESS/OAF_Sad\OAF_tool_sad.wav,OAF_tool_sad,sad
data/TESS/OAF_Sad\OAF_tough_sad.wav,OAF_tough_sad,sad
data/TESS/OAF_Sad\OAF_turn_sad.wav,OAF_turn_sad,sad
data/TESS/OAF_Sad\OAF_vine_sad.wav,OAF_vine_sad,sad
data/TESS/OAF_Sad\OAF_voice_sad.wav,OAF_voice_sad,sad
data/TESS/OAF_Sad\OAF_void_sad.wav,OAF_void_sad,sad
data/TESS/OAF_Sad\OAF_vote_sad.wav,OAF_vote_sad,sad
data/TESS/OAF_Sad\OAF_wag_sad.wav,OAF_wag_sad,sad
data/TESS/OAF_Sad\OAF_walk_sad.wav,OAF_walk_sad,sad
data/TESS/OAF_Sad\OAF_wash_sad.wav,OAF_wash_sad,sad
data/TESS/OAF_Sad\OAF_week_sad.wav,OAF_week_sad,sad
data/TESS/OAF_Sad\OAF_wheat_sad.wav,OAF_wheat_sad,sad
data/TESS/OAF_Sad\OAF_when_sad.wav,OAF_when_sad,sad
data/TESS/OAF_Sad\OAF_which_sad.wav,OAF_which_sad,sad
data/TESS/OAF_Sad\OAF_whip_sad.wav,OAF_whip_sad,sad
data/TESS/OAF_Sad\OAF_white_sad.wav,OAF_white_sad,sad
data/TESS/OAF_Sad\OAF_wife_sad.wav,OAF_wife_sad,sad
data/TESS/OAF_Sad\OAF_wire_sad.wav,OAF_wire_sad,sad
data/TESS/OAF_Sad\OAF_witch_sad.wav,OAF_witch_sad,sad
data/TESS/OAF_Sad\OAF_yearn_sad.wav,OAF_yearn_sad,sad
data/TESS/OAF_Sad\OAF_yes_sad.wav,OAF_yes_sad,sad
data/TESS/OAF_Sad\OAF_young_sad.wav,OAF_young_sad,sad
data/TESS/OAF_Sad\OAF_youth_sad.wav,OAF_youth_sad,sad
data/TESS/YAF_angry\YAF_back_angry.wav,YAF_back_angry,angry
data/TESS/YAF_angry\YAF_bar_angry.wav,YAF_bar_angry,angry
data/TESS/YAF_angry\YAF_base_angry.wav,YAF_base_angry,angry
data/TESS/YAF_angry\YAF_bath_angry.wav,YAF_bath_angry,angry
data/TESS/YAF_angry\YAF_bean_angry.wav,YAF_bean_angry,angry
data/TESS/YAF_angry\YAF_beg_angry.wav,YAF_beg_angry,angry
data/TESS/YAF_angry\YAF_bite_angry.wav,YAF_bite_angry,angry
data/TESS/YAF_angry\YAF_boat_angry.wav,YAF_boat_angry,angry
data/TESS/YAF_angry\YAF_bone_angry.wav,YAF_bone_angry,angry
data/TESS/YAF_angry\YAF_book_angry.wav,YAF_book_angry,angry
data/TESS/YAF_angry\YAF_bought_angry.wav,YAF_bought_angry,angry
data/TESS/YAF_angry\YAF_burn_angry.wav,YAF_burn_angry,angry
data/TESS/YAF_angry\YAF_cab_angry.wav,YAF_cab_angry,angry
data/TESS/YAF_angry\YAF_calm_angry.wav,YAF_calm_angry,angry
data/TESS/YAF_angry\YAF_came_angry.wav,YAF_came_angry,angry
data/TESS/YAF_angry\YAF_cause_angry.wav,YAF_cause_angry,angry
data/TESS/YAF_angry\YAF_chain_angry.wav,YAF_chain_angry,angry
data/TESS/YAF_angry\YAF_chair_angry.wav,YAF_chair_angry,angry
data/TESS/YAF_angry\YAF_chalk_angry.wav,YAF_chalk_angry,angry
data/TESS/YAF_angry\YAF_chat_angry.wav,YAF_chat_angry,angry
data/TESS/YAF_angry\YAF_check_angry.wav,YAF_check_angry,angry
data/TESS/YAF_angry\YAF_cheek_angry.wav,YAF_cheek_angry,angry
data/TESS/YAF_angry\YAF_chief_angry.wav,YAF_chief_angry,angry
data/TESS/YAF_angry\YAF_choice_angry.wav,YAF_choice_angry,angry
data/TESS/YAF_angry\YAF_cool_angry.wav,YAF_cool_angry,angry
data/TESS/YAF_angry\YAF_dab_angry.wav,YAF_dab_angry,angry
data/TESS/YAF_angry\YAF_date_angry.wav,YAF_date_angry,angry
data/TESS/YAF_angry\YAF_dead_angry.wav,YAF_dead_angry,angry
data/TESS/YAF_angry\YAF_death_angry.wav,YAF_death_angry,angry
data/TESS/YAF_angry\YAF_deep_angry.wav,YAF_deep_angry,angry
data/TESS/YAF_angry\YAF_dime_angry.wav,YAF_dime_angry,angry
data/TESS/YAF_angry\YAF_dip_angry.wav,YAF_dip_angry,angry
data/TESS/YAF_angry\YAF_ditch_angry.wav,YAF_ditch_angry,angry
data/TESS/YAF_angry\YAF_dodge_angry.wav,YAF_dodge_angry,angry
data/TESS/YAF_angry\YAF_dog_angry.wav,YAF_dog_angry,angry
data/TESS/YAF_angry\YAF_doll_angry.wav,YAF_doll_angry,angry
data/TESS/YAF_angry\YAF_door_angry.wav,YAF_door_angry,angry
data/TESS/YAF_angry\YAF_fail_angry.wav,YAF_fail_angry,angry
data/TESS/YAF_angry\YAF_fall_angry.wav,YAF_fall_angry,angry
data/TESS/YAF_angry\YAF_far_angry.wav,YAF_far_angry,angry
data/TESS/YAF_angry\YAF_fat_angry.wav,YAF_fat_angry,angry
data/TESS/YAF_angry\YAF_fit_angry.wav,YAF_fit_angry,angry
data/TESS/YAF_angry\YAF_five_angry.wav,YAF_five_angry,angry
data/TESS/YAF_angry\YAF_food_angry.wav,YAF_food_angry,angry
data/TESS/YAF_angry\YAF_gap_angry.wav,YAF_gap_angry,angry
data/TESS/YAF_angry\YAF_gas_angry.wav,YAF_gas_angry,angry
data/TESS/YAF_angry\YAF_gaze_angry.wav,YAF_gaze_angry,angry
data/TESS/YAF_angry\YAF_germ_angry.wav,YAF_germ_angry,angry
data/TESS/YAF_angry\YAF_get_angry.wav,YAF_get_angry,angry
data/TESS/YAF_angry\YAF_gin_angry.wav,YAF_gin_angry,angry
data/TESS/YAF_angry\YAF_goal_angry.wav,YAF_goal_angry,angry
data/TESS/YAF_angry\YAF_good_angry.wav,YAF_good_angry,angry
data/TESS/YAF_angry\YAF_goose_angry.wav,YAF_goose_angry,angry
data/TESS/YAF_angry\YAF_gun_angry.wav,YAF_gun_angry,angry
data/TESS/YAF_angry\YAF_half_angry.wav,YAF_half_angry,angry
data/TESS/YAF_angry\YAF_hall_angry.wav,YAF_hall_angry,angry
data/TESS/YAF_angry\YAF_hash_angry.wav,YAF_hash_angry,angry
data/TESS/YAF_angry\YAF_hate_angry.wav,YAF_hate_angry,angry
data/TESS/YAF_angry\YAF_have_angry.wav,YAF_have_angry,angry
data/TESS/YAF_angry\YAF_haze_angry.wav,YAF_haze_angry,angry
data/TESS/YAF_angry\YAF_hire_angry.wav,YAF_hire_angry,angry
data/TESS/YAF_angry\YAF_hit_angry.wav,YAF_hit_angry,angry
data/TESS/YAF_angry\YAF_hole_angry.wav,YAF_hole_angry,angry
data/TESS/YAF_angry\YAF_home_angry.wav,YAF_home_angry,angry
data/TESS/YAF_angry\YAF_hurl_angry.wav,YAF_hurl_angry,angry
data/TESS/YAF_angry\YAF_hush_angry.wav,YAF_hush_angry,angry
data/TESS/YAF_angry\YAF_jail_angry.wav,YAF_jail_angry,angry
data/TESS/YAF_angry\YAF_jar_angry.wav,YAF_jar_angry,angry
data/TESS/YAF_angry\YAF_join_angry.wav,YAF_join_angry,angry
data/TESS/YAF_angry\YAF_judge_angry.wav,YAF_judge_angry,angry
data/TESS/YAF_angry\YAF_jug_angry.wav,YAF_jug_angry,angry
data/TESS/YAF_angry\YAF_juice_angry.wav,YAF_juice_angry,angry
data/TESS/YAF_angry\YAF_keen_angry.wav,YAF_keen_angry,angry
data/TESS/YAF_angry\YAF_keep_angry.wav,YAF_keep_angry,angry
data/TESS/YAF_angry\YAF_keg_angry.wav,YAF_keg_angry,angry
data/TESS/YAF_angry\YAF_kick_angry.wav,YAF_kick_angry,angry
data/TESS/YAF_angry\YAF_kill_angry.wav,YAF_kill_angry,angry
data/TESS/YAF_angry\YAF_king_angry.wav,YAF_king_angry,angry
data/TESS/YAF_angry\YAF_kite_angry.wav,YAF_kite_angry,angry
data/TESS/YAF_angry\YAF_knock_angry.wav,YAF_knock_angry,angry
data/TESS/YAF_angry\YAF_late_angry.wav,YAF_late_angry,angry
data/TESS/YAF_angry\YAF_laud_angry.wav,YAF_laud_angry,angry
data/TESS/YAF_angry\YAF_lean_angry.wav,YAF_lean_angry,angry
data/TESS/YAF_angry\YAF_learn_angry.wav,YAF_learn_angry,angry
data/TESS/YAF_angry\YAF_lease_angry.wav,YAF_lease_angry,angry
data/TESS/YAF_angry\YAF_lid_angry.wav,YAF_lid_angry,angry
data/TESS/YAF_angry\YAF_life_angry.wav,YAF_life_angry,angry
data/TESS/YAF_angry\YAF_limb_angry.wav,YAF_limb_angry,angry
data/TESS/YAF_angry\YAF_live_angry.wav,YAF_live_angry,angry
data/TESS/YAF_angry\YAF_loaf_angry.wav,YAF_loaf_angry,angry
data/TESS/YAF_angry\YAF_long_angry.wav,YAF_long_angry,angry
data/TESS/YAF_angry\YAF_lore_angry.wav,YAF_lore_angry,angry
data/TESS/YAF_angry\YAF_lose_angry.wav,YAF_lose_angry,angry
data/TESS/YAF_angry\YAF_lot_angry.wav,YAF_lot_angry,angry
data/TESS/YAF_angry\YAF_love_angry.wav,YAF_love_angry,angry
data/TESS/YAF_angry\YAF_luck_angry.wav,YAF_luck_angry,angry
data/TESS/YAF_angry\YAF_make_angry.wav,YAF_make_angry,angry
data/TESS/YAF_angry\YAF_match_angry.wav,YAF_match_angry,angry
data/TESS/YAF_angry\YAF_merge_angry.wav,YAF_merge_angry,angry
data/TESS/YAF_angry\YAF_mess_angry.wav,YAF_mess_angry,angry
data/TESS/YAF_angry\YAF_met_angry.wav,YAF_met_angry,angry
data/TESS/YAF_angry\YAF_mill_angry.wav,YAF_mill_angry,angry
data/TESS/YAF_angry\YAF_mob_angry.wav,YAF_mob_angry,angry
data/TESS/YAF_angry\YAF_mode_angry.wav,YAF_mode_angry,angry
data/TESS/YAF_angry\YAF_mood_angry.wav,YAF_mood_angry,angry
data/TESS/YAF_angry\YAF_moon_angry.wav,YAF_moon_angry,angry
data/TESS/YAF_angry\YAF_mop_angry.wav,YAF_mop_angry,angry
data/TESS/YAF_angry\YAF_mouse_angry.wav,YAF_mouse_angry,angry
data/TESS/YAF_angry\YAF_nag_angry.wav,YAF_nag_angry,angry
data/TESS/YAF_angry\YAF_name_angry.wav,YAF_name_angry,angry
data/TESS/YAF_angry\YAF_near_angry.wav,YAF_near_angry,angry
data/TESS/YAF_angry\YAF_neat_angry.wav,YAF_neat_angry,angry
data/TESS/YAF_angry\YAF_nice_angry.wav,YAF_nice_angry,angry
data/TESS/YAF_angry\YAF_note_angry.wav,YAF_note_angry,angry
data/TESS/YAF_angry\YAF_numb_angry.wav,YAF_numb_angry,angry
data/TESS/YAF_angry\YAF_pad_angry.wav,YAF_pad_angry,angry
data/TESS/YAF_angry\YAF_page_angry.wav,YAF_page_angry,angry
data/TESS/YAF_angry\YAF_pain_angry.wav,YAF_pain_angry,angry
data/TESS/YAF_angry\YAF_pass_angry.wav,YAF_pass_angry,angry
data/TESS/YAF_angry\YAF_pearl_angry.wav,YAF_pearl_angry,angry
data/TESS/YAF_angry\YAF_peg_angry.wav,YAF_peg_angry,angry
data/TESS/YAF_angry\YAF_perch_angry.wav,YAF_perch_angry,angry
data/TESS/YAF_angry\YAF_phone_angry.wav,YAF_phone_angry,angry
data/TESS/YAF_angry\YAF_pick_angry.wav,YAF_pick_angry,angry
data/TESS/YAF_angry\YAF_pike_angry.wav,YAF_pike_angry,angry
data/TESS/YAF_angry\YAF_pole_angry.wav,YAF_pole_angry,angry
data/TESS/YAF_angry\YAF_pool_angry.wav,YAF_pool_angry,angry
data/TESS/YAF_angry\YAF_puff_angry.wav,YAF_puff_angry,angry
data/TESS/YAF_angry\YAF_rag_angry.wav,YAF_rag_angry,angry
data/TESS/YAF_angry\YAF_raid_angry.wav,YAF_raid_angry,angry
data/TESS/YAF_angry\YAF_rain_angry.wav,YAF_rain_angry,angry
data/TESS/YAF_angry\YAF_raise_angry.wav,YAF_raise_angry,angry
data/TESS/YAF_angry\YAF_rat_angry.wav,YAF_rat_angry,angry
data/TESS/YAF_angry\YAF_reach_angry.wav,YAF_reach_angry,angry
data/TESS/YAF_angry\YAF_read_angry.wav,YAF_read_angry,angry
data/TESS/YAF_angry\YAF_red_angry.wav,YAF_red_angry,angry
data/TESS/YAF_angry\YAF_ring_angry.wav,YAF_ring_angry,angry
data/TESS/YAF_angry\YAF_ripe_angry.wav,YAF_ripe_angry,angry
data/TESS/YAF_angry\YAF_road_angry.wav,YAF_road_angry,angry
data/TESS/YAF_angry\YAF_room_angry.wav,YAF_room_angry,angry
data/TESS/YAF_angry\YAF_rose_angry.wav,YAF_rose_angry,angry
data/TESS/YAF_angry\YAF_rot_angry.wav,YAF_rot_angry,angry
data/TESS/YAF_angry\YAF_rough_angry.wav,YAF_rough_angry,angry
data/TESS/YAF_angry\YAF_rush_angry.wav,YAF_rush_angry,angry
data/TESS/YAF_angry\YAF_said_angry.wav,YAF_said_angry,angry
data/TESS/YAF_angry\YAF_sail_angry.wav,YAF_sail_angry,angry
data/TESS/YAF_angry\YAF_search_angry.wav,YAF_search_angry,angry
data/TESS/YAF_angry\YAF_seize_angry.wav,YAF_seize_angry,angry
data/TESS/YAF_angry\YAF_sell_angry.wav,YAF_sell_angry,angry
data/TESS/YAF_angry\YAF_shack_angry.wav,YAF_shack_angry,angry
data/TESS/YAF_angry\YAF_shall_angry.wav,YAF_shall_angry,angry
data/TESS/YAF_angry\YAF_shawl_angry.wav,YAF_shawl_angry,angry
data/TESS/YAF_angry\YAF_sheep_angry.wav,YAF_sheep_angry,angry
data/TESS/YAF_angry\YAF_shirt_angry.wav,YAF_shirt_angry,angry
data/TESS/YAF_angry\YAF_should_angry.wav,YAF_should_angry,angry
data/TESS/YAF_angry\YAF_shout_angry.wav,YAF_shout_angry,angry
data/TESS/YAF_angry\YAF_size_angry.wav,YAF_size_angry,angry
data/TESS/YAF_angry\YAF_soap_angry.wav,YAF_soap_angry,angry
data/TESS/YAF_angry\YAF_soup_angry.wav,YAF_soup_angry,angry
data/TESS/YAF_angry\YAF_sour_angry.wav,YAF_sour_angry,angry
data/TESS/YAF_angry\YAF_south_angry.wav,YAF_south_angry,angry
data/TESS/YAF_angry\YAF_sub_angry.wav,YAF_sub_angry,angry
data/TESS/YAF_angry\YAF_such_angry.wav,YAF_such_angry,angry
data/TESS/YAF_angry\YAF_sure_angry.wav,YAF_sure_angry,angry
data/TESS/YAF_angry\YAF_take_angry.wav,YAF_take_angry,angry
data/TESS/YAF_angry\YAF_talk_angry.wav,YAF_talk_angry,angry
data/TESS/YAF_angry\YAF_tape_angry.wav,YAF_tape_angry,angry
data/TESS/YAF_angry\YAF_team_angry.wav,YAF_team_angry,angry
data/TESS/YAF_angry\YAF_tell_angry.wav,YAF_tell_angry,angry
data/TESS/YAF_angry\YAF_thin_angry.wav,YAF_thin_angry,angry
data/TESS/YAF_angry\YAF_third_angry.wav,YAF_third_angry,angry
data/TESS/YAF_angry\YAF_thought_angry.wav,YAF_thought_angry,angry
data/TESS/YAF_angry\YAF_thumb_angry.wav,YAF_thumb_angry,angry
data/TESS/YAF_angry\YAF_time_angry.wav,YAF_time_angry,angry
data/TESS/YAF_angry\YAF_tip_angry.wav,YAF_tip_angry,angry
data/TESS/YAF_angry\YAF_tire_angry.wav,YAF_tire_angry,angry
data/TESS/YAF_angry\YAF_ton_angry.wav,YAF_ton_angry,angry
data/TESS/YAF_angry\YAF_tool_angry.wav,YAF_tool_angry,angry
data/TESS/YAF_angry\YAF_tough_angry.wav,YAF_tough_angry,angry
data/TESS/YAF_angry\YAF_turn_angry.wav,YAF_turn_angry,angry
data/TESS/YAF_angry\YAF_vine_angry.wav,YAF_vine_angry,angry
data/TESS/YAF_angry\YAF_voice_angry.wav,YAF_voice_angry,angry
data/TESS/YAF_angry\YAF_void_angry.wav,YAF_void_angry,angry
data/TESS/YAF_angry\YAF_vote_angry.wav,YAF_vote_angry,angry
data/TESS/YAF_angry\YAF_wag_angry.wav,YAF_wag_angry,angry
data/TESS/YAF_angry\YAF_walk_angry.wav,YAF_walk_angry,angry
data/TESS/YAF_angry\YAF_wash_angry.wav,YAF_wash_angry,angry
data/TESS/YAF_angry\YAF_week_angry.wav,YAF_week_angry,angry
data/TESS/YAF_angry\YAF_wheat_angry.wav,YAF_wheat_angry,angry
data/TESS/YAF_angry\YAF_when_angry.wav,YAF_when_angry,angry
data/TESS/YAF_angry\YAF_which_angry.wav,YAF_which_angry,angry
data/TESS/YAF_angry\YAF_whip_angry.wav,YAF_whip_angry,angry
data/TESS/YAF_angry\YAF_white_angry.wav,YAF_white_angry,angry
data/TESS/YAF_angry\YAF_wife_angry.wav,YAF_wife_angry,angry
data/TESS/YAF_angry\YAF_wire_angry.wav,YAF_wire_angry,angry
data/TESS/YAF_angry\YAF_witch_angry.wav,YAF_witch_angry,angry
data/TESS/YAF_angry\YAF_yearn_angry.wav,YAF_yearn_angry,angry
data/TESS/YAF_angry\YAF_yes_angry.wav,YAF_yes_angry,angry
data/TESS/YAF_angry\YAF_young_angry.wav,YAF_young_angry,angry
data/TESS/YAF_angry\YAF_youth_angry.wav,YAF_youth_angry,angry
data/TESS/YAF_disgust\YAF_back_disgust.wav,YAF_back_disgust,disgust
data/TESS/YAF_disgust\YAF_bar_disgust.wav,YAF_bar_disgust,disgust
data/TESS/YAF_disgust\YAF_base_disgust.wav,YAF_base_disgust,disgust
data/TESS/YAF_disgust\YAF_bath_disgust.wav,YAF_bath_disgust,disgust
data/TESS/YAF_disgust\YAF_bean_disgust.wav,YAF_bean_disgust,disgust
data/TESS/YAF_disgust\YAF_beg_disgust.wav,YAF_beg_disgust,disgust
data/TESS/YAF_disgust\YAF_bite_disgust.wav,YAF_bite_disgust,disgust
data/TESS/YAF_disgust\YAF_boat_disgust.wav,YAF_boat_disgust,disgust
data/TESS/YAF_disgust\YAF_bone_disgust.wav,YAF_bone_disgust,disgust
data/TESS/YAF_disgust\YAF_book_disgust.wav,YAF_book_disgust,disgust
data/TESS/YAF_disgust\YAF_bought_disgust.wav,YAF_bought_disgust,disgust
data/TESS/YAF_disgust\YAF_burn_disgust.wav,YAF_burn_disgust,disgust
data/TESS/YAF_disgust\YAF_cab_disgust.wav,YAF_cab_disgust,disgust
data/TESS/YAF_disgust\YAF_calm_disgust.wav,YAF_calm_disgust,disgust
data/TESS/YAF_disgust\YAF_came_disgust.wav,YAF_came_disgust,disgust
data/TESS/YAF_disgust\YAF_cause_disgust.wav,YAF_cause_disgust,disgust
data/TESS/YAF_disgust\YAF_chain_disgust.wav,YAF_chain_disgust,disgust
data/TESS/YAF_disgust\YAF_chair_disgust.wav,YAF_chair_disgust,disgust
data/TESS/YAF_disgust\YAF_chalk_disgust.wav,YAF_chalk_disgust,disgust
data/TESS/YAF_disgust\YAF_chat_disgust.wav,YAF_chat_disgust,disgust
data/TESS/YAF_disgust\YAF_check_disgust.wav,YAF_check_disgust,disgust
data/TESS/YAF_disgust\YAF_cheek_disgust.wav,YAF_cheek_disgust,disgust
data/TESS/YAF_disgust\YAF_chief_disgust.wav,YAF_chief_disgust,disgust
data/TESS/YAF_disgust\YAF_choice_disgust.wav,YAF_choice_disgust,disgust
data/TESS/YAF_disgust\YAF_cool_disgust.wav,YAF_cool_disgust,disgust
data/TESS/YAF_disgust\YAF_dab_disgust.wav,YAF_dab_disgust,disgust
data/TESS/YAF_disgust\YAF_date_disgust.wav,YAF_date_disgust,disgust
data/TESS/YAF_disgust\YAF_dead_disgust.wav,YAF_dead_disgust,disgust
data/TESS/YAF_disgust\YAF_death_disgust.wav,YAF_death_disgust,disgust
data/TESS/YAF_disgust\YAF_deep_disgust.wav,YAF_deep_disgust,disgust
data/TESS/YAF_disgust\YAF_dime_disgust.wav,YAF_dime_disgust,disgust
data/TESS/YAF_disgust\YAF_dip_disgust.wav,YAF_dip_disgust,disgust
data/TESS/YAF_disgust\YAF_ditch_disgust.wav,YAF_ditch_disgust,disgust
data/TESS/YAF_disgust\YAF_dodge_disgust.wav,YAF_dodge_disgust,disgust
data/TESS/YAF_disgust\YAF_dog_disgust.wav,YAF_dog_disgust,disgust
data/TESS/YAF_disgust\YAF_doll_disgust.wav,YAF_doll_disgust,disgust
data/TESS/YAF_disgust\YAF_door_disgust.wav,YAF_door_disgust,disgust
data/TESS/YAF_disgust\YAF_fail_disgust.wav,YAF_fail_disgust,disgust
data/TESS/YAF_disgust\YAF_fall_disgust.wav,YAF_fall_disgust,disgust
data/TESS/YAF_disgust\YAF_far_disgust.wav,YAF_far_disgust,disgust
data/TESS/YAF_disgust\YAF_fat_disgust.wav,YAF_fat_disgust,disgust
data/TESS/YAF_disgust\YAF_fit_disgust.wav,YAF_fit_disgust,disgust
data/TESS/YAF_disgust\YAF_five_disgust.wav,YAF_five_disgust,disgust
data/TESS/YAF_disgust\YAF_food_disgust.wav,YAF_food_disgust,disgust
data/TESS/YAF_disgust\YAF_gap_disgust.wav,YAF_gap_disgust,disgust
data/TESS/YAF_disgust\YAF_gas_disgust.wav,YAF_gas_disgust,disgust
data/TESS/YAF_disgust\YAF_gaze_disgust.wav,YAF_gaze_disgust,disgust
data/TESS/YAF_disgust\YAF_germ_disgust.wav,YAF_germ_disgust,disgust
data/TESS/YAF_disgust\YAF_get_disgust.wav,YAF_get_disgust,disgust
data/TESS/YAF_disgust\YAF_gin_disgust.wav,YAF_gin_disgust,disgust
data/TESS/YAF_disgust\YAF_goal_disgust.wav,YAF_goal_disgust,disgust
data/TESS/YAF_disgust\YAF_good_disgust.wav,YAF_good_disgust,disgust
data/TESS/YAF_disgust\YAF_goose_disgust.wav,YAF_goose_disgust,disgust
data/TESS/YAF_disgust\YAF_gun_disgust.wav,YAF_gun_disgust,disgust
data/TESS/YAF_disgust\YAF_half_disgust.wav,YAF_half_disgust,disgust
data/TESS/YAF_disgust\YAF_hall_disgust.wav,YAF_hall_disgust,disgust
data/TESS/YAF_disgust\YAF_hash_disgust.wav,YAF_hash_disgust,disgust
data/TESS/YAF_disgust\YAF_hate_disgust.wav,YAF_hate_disgust,disgust
data/TESS/YAF_disgust\YAF_have_disgust.wav,YAF_have_disgust,disgust
data/TESS/YAF_disgust\YAF_haze_disgust.wav,YAF_haze_disgust,disgust
data/TESS/YAF_disgust\YAF_hire_disgust.wav,YAF_hire_disgust,disgust
data/TESS/YAF_disgust\YAF_hit_disgust.wav,YAF_hit_disgust,disgust
data/TESS/YAF_disgust\YAF_hole_disgust.wav,YAF_hole_disgust,disgust
data/TESS/YAF_disgust\YAF_home_disgust.wav,YAF_home_disgust,disgust
data/TESS/YAF_disgust\YAF_hurl_disgust.wav,YAF_hurl_disgust,disgust
data/TESS/YAF_disgust\YAF_hush_disgust.wav,YAF_hush_disgust,disgust
data/TESS/YAF_disgust\YAF_jail_disgust.wav,YAF_jail_disgust,disgust
data/TESS/YAF_disgust\YAF_jar_disgust.wav,YAF_jar_disgust,disgust
data/TESS/YAF_disgust\YAF_join_disgust.wav,YAF_join_disgust,disgust
data/TESS/YAF_disgust\YAF_judge_disgust.wav,YAF_judge_disgust,disgust
data/TESS/YAF_disgust\YAF_jug_disgust.wav,YAF_jug_disgust,disgust
data/TESS/YAF_disgust\YAF_juice_disgust.wav,YAF_juice_disgust,disgust
data/TESS/YAF_disgust\YAF_keen_disgust.wav,YAF_keen_disgust,disgust
data/TESS/YAF_disgust\YAF_keep_disgust.wav,YAF_keep_disgust,disgust
data/TESS/YAF_disgust\YAF_keg_disgust.wav,YAF_keg_disgust,disgust
data/TESS/YAF_disgust\YAF_kick_disgust.wav,YAF_kick_disgust,disgust
data/TESS/YAF_disgust\YAF_kill_disgust.wav,YAF_kill_disgust,disgust
data/TESS/YAF_disgust\YAF_king_disgust.wav,YAF_king_disgust,disgust
data/TESS/YAF_disgust\YAF_kite_disgust.wav,YAF_kite_disgust,disgust
data/TESS/YAF_disgust\YAF_knock_disgust.wav,YAF_knock_disgust,disgust
data/TESS/YAF_disgust\YAF_late_disgust.wav,YAF_late_disgust,disgust
data/TESS/YAF_disgust\YAF_laud_disgust.wav,YAF_laud_disgust,disgust
data/TESS/YAF_disgust\YAF_lean_disgust.wav,YAF_lean_disgust,disgust
data/TESS/YAF_disgust\YAF_learn_disgust.wav,YAF_learn_disgust,disgust
data/TESS/YAF_disgust\YAF_lease_disgust.wav,YAF_lease_disgust,disgust
data/TESS/YAF_disgust\YAF_lid_disgust.wav,YAF_lid_disgust,disgust
data/TESS/YAF_disgust\YAF_life_disgust.wav,YAF_life_disgust,disgust
data/TESS/YAF_disgust\YAF_limb_disgust.wav,YAF_limb_disgust,disgust
data/TESS/YAF_disgust\YAF_live_disgust.wav,YAF_live_disgust,disgust
data/TESS/YAF_disgust\YAF_loaf_disgust.wav,YAF_loaf_disgust,disgust
data/TESS/YAF_disgust\YAF_long_disgust.wav,YAF_long_disgust,disgust
data/TESS/YAF_disgust\YAF_lore_disgust.wav,YAF_lore_disgust,disgust
data/TESS/YAF_disgust\YAF_lose_disgust.wav,YAF_lose_disgust,disgust
data/TESS/YAF_disgust\YAF_lot_disgust.wav,YAF_lot_disgust,disgust
data/TESS/YAF_disgust\YAF_love_disgust.wav,YAF_love_disgust,disgust
data/TESS/YAF_disgust\YAF_luck_disgust.wav,YAF_luck_disgust,disgust
data/TESS/YAF_disgust\YAF_make_disgust.wav,YAF_make_disgust,disgust
data/TESS/YAF_disgust\YAF_match_disgust.wav,YAF_match_disgust,disgust
data/TESS/YAF_disgust\YAF_merge_disgust.wav,YAF_merge_disgust,disgust
data/TESS/YAF_disgust\YAF_mess_disgust.wav,YAF_mess_disgust,disgust
data/TESS/YAF_disgust\YAF_met_disgust.wav,YAF_met_disgust,disgust
data/TESS/YAF_disgust\YAF_mill_disgust.wav,YAF_mill_disgust,disgust
data/TESS/YAF_disgust\YAF_mob_disgust.wav,YAF_mob_disgust,disgust
